,title,publication,date,exclude,MWPS,MStopWPS,sentence_per_article,Burnet,Doherty,BlakelyThompson,mean_sent,title_word_count,title_stop_words,title_sent,title_fear,mean_title_sent
145, Pressure on NSW ICUs looms," The Southland Times; Invercargill, New Zealand"," Sep 8, 2021",0,20.25,6.75,28,Burnet,,,-0.015233593,5,1,0,0,0
146, Pressure on NSW ICUs looms," Waikato Times; Hamilton, New Zealand"," Sep 8, 2021",0,20.25,6.75,28,Burnet,,,-0.015233593,5,1,0,0,0
147, Pressure on NSW ICUs looms," Taranaki Daily News; New Plymouth, New Zealand"," Sep 8, 2021",0,20.25,6.75,28,Burnet,,,-0.015233593,5,1,0,0,0
148, On the wrong track with questionable calls," Newcastle Herald; Newcastle, N.S.W."," Sep 8, 2021",0,28.10638298,10.06382979,47,,Doherty,,0.024794548,7,2,-3,0,-0.428571429
149, Pressure on NSW ICUs looms," Dominion Post; Wellington, New Zealand"," Sep 8, 2021",0,20.25,6.75,28,Burnet,,,-0.015233593,5,1,0,0,0
150, Vaccine supply set for major shot in the arm," Newcastle Herald; Newcastle, N.S.W."," Sep 8, 2021",0,25.0625,8.3125,32,,Doherty,,0.059526035,9,3,1,1,0.111111111
151, Pressure on NSW ICUs looms," The Nelson Mail; Nelson, New Zealand"," Sep 8, 2021",0,20.25,6.75,28,Burnet,,,-0.015233593,5,1,0,0,0
152, Australia's vaccine supply issues are over: Frewen," The Canberra Times; Canberra, A.C.T."," Sep 8, 2021",0,26.39534884,8.581395349,43,,Doherty,,0.04431964,9,2,2,0,0.222222222
153, Pressure on NSW ICUs looms, Timaru Herald; Timaru," Sep 8, 2021",0,20.25,6.75,28,Burnet,,,-0.015233593,5,1,0,0,0
154, Australia's vaccine supply issues are over: Frewen," The Canberra Times; Canberra, A.C.T."," Sep 8, 2021",0,26.39534884,8.581395349,43,,Doherty,,0.04431964,9,2,2,0,0.222222222
155, Interventions 'saved thousands'," Sydney Morning Herald; Sydney, N.S.W."," Sep 8, 2021",0,24.875,8,32,Burnet,,,0.034332357,4,0,0,0,0
156," Jane Halton says NSW has ‘greater need’ for vaccines as Qld, WA lag behind"," News.com.au; Sydney, N.S.W."," Sep 7, 2021",0,30.5625,11.125,16,Burnet,,,0.035022677,17,3,0,0,0
157," NSW Covid Updates: Vaccines and lockdown saved 5000 lives, data reveals"," The Daily Telegraph (Online); Surrey Hills, N.S.W."," Sep 7, 2021",0,28.09090909,8.909090909,11,Burnet,,,0.027511026,13,1,0,0,0
158, Covid-19: Scott Morrison mission to accelerate freedom plans for vaccinated," The Australian (Online); Canberra, A.C.T."," Sep 7, 2021",0,33.07407407,12.40740741,27,,Doherty,,0.04049472,11,2,1,0,0.090909091
159, What Dan Andrews needs to reopen Victorian schools, Herald Sun (Online); Melbourne," Sep 7, 2021",0,28.2,11.66666667,15,Burnet,,,0.012106586,8,1,0,0,0
160, Anna’s cold reply to border heartache after families reunite on Father’s Day," News.com.au; Sydney, N.S.W."," Sep 7, 2021",1,20.35714286,7.214285714,14,,,,-0.005670355,16,5,-2,0,-0.125
161, No return to pre-pandemic living ‘in a reasonable time frame’: JPMorgan," The Australian (Online); Canberra, A.C.T."," Sep 7, 2021",0,36.95238095,11.9047619,21,,Doherty,,0.032633183,14,3,0,0,0
162, ICU nurses warn system in crisis ahead of surge in Covid-19 cases," The Daily Telegraph (Online); Surrey Hills, N.S.W."," Sep 7, 2021",0,35,12.55555556,9,Burnet,,,-0.045185647,12,3,-1,1,-0.083333333
163, Cabinet considering NSW regions' lockdown, AAP General News Wire; Sydney," Sep 7, 2021",1,30.375,10.875,8,,,,-0.011995614,6,0,0,0,0
164, ACT paves way on 80 per cent vaccination, AAP General News Wire; Sydney," Sep 7, 2021",0,26.2,7.7,10,,Doherty,,0.02224359,8,1,0,0,0
165," Get jabbed, don't be left behind: NSW govt", AAP Bulletin Wire; Sydney," Sep 7, 2021",0,23.82758621,7.724137931,29,Burnet,,,0.021295336,11,2,0,0,0
166," Get jabbed, don't be left behind: NSW govt", AAP General News Wire; Sydney," Sep 7, 2021",1,23.9,7,10,,,,0.044018379,11,2,0,0,0
167," Get jabbed, don't be left behind: NSW govt", AAP General News Wire; Sydney," Sep 7, 2021",1,27.33333333,8.555555556,9,,,,0.047807018,11,2,0,0,0
168, Vaccines raging in hotspots," The Australian; Canberra, A.C.T."," Sep 7, 2021",0,30.80555556,9.138888889,36,Burnet,,,0.027263916,4,1,-1,1,-0.25
169, Economy holding up but support still needed," The Australian; Canberra, A.C.T."," Sep 7, 2021",0,29.28125,10.53125,32,,Doherty,,0.033614282,7,2,0,0,0
170, Vaccines raging in hotspots," The Australian; Canberra, A.C.T."," Sep 7, 2021",0,27.83783784,8.756756757,37,Burnet,,,0.026098641,4,1,-1,1,-0.25
171, NSW backflips on aged-care patients," The Courier - Mail; Brisbane, Qld."," Sep 7, 2021",0,29.875,9.5,8,,Doherty,,0.056575471,5,1,0,0,0
172, Vaccines raging in hotspots," The Australian; Canberra, A.C.T."," Sep 7, 2021",0,27.83783784,8.756756757,37,Burnet,,,0.026098641,4,1,-1,1,-0.25
173, NSW backflips on aged-care patients," The Courier - Mail; Brisbane, Qld."," Sep 7, 2021",0,29.875,9.5,8,,Doherty,,0.056575471,5,1,0,0,0
174, Backflip on aged care Covid plan," The Daily Telegraph; Surry Hills, N.S.W."," Sep 7, 2021",0,26.77272727,8.909090909,22,,Doherty,,0.026374128,6,1,0,0,0
175, NSW records 1220 new local COVID-19 cases, AAP Bulletin Wire; Sydney," Sep 7, 2021",0,26.41176471,8.941176471,17,Burnet,,,-0.004575516,7,0,0,0,0
176, NSW records 1220 new local COVID-19 cases, AAP General News Wire; Sydney," Sep 7, 2021",1,26,6.5,2,,,,0,7,0,0,0,0
177, Pressure on NSW ICUs looms as cases rise, AAP Bulletin Wire; Sydney," Sep 7, 2021",0,25.35714286,8.178571429,28,Burnet,,,-0.016036195,8,2,0,0,0
178, Vaccinations of children as young as five needed to achieve herd immunity: report," The Courier; Ballarat, Vic."," Sep 7, 2021",0,32,10,9,,Doherty,,0.077017275,14,4,2,0,0.142857143
179, COVID crunch for health system," The Canberra Times; Canberra, A.C.T."," Sep 7, 2021",0,26.26315789,8.105263158,19,Burnet,,,0.005559899,5,1,-1,0,-0.2
180, Young people sidelined in COVID conversation," The Canberra Times; Canberra, A.C.T."," Sep 7 , 2021",0,24.07352941,8.705882353,68,,Doherty,,0.007828639,6,1,0,0,0
181, Young people sidelined in COVID conversation," The Canberra Times; Canberra, A.C.T."," Sep 7 , 2021",0,24.07352941,8.705882353,68,,Doherty,,0.007828639,6,1,0,0,0
182, COVID crunch for health system," The Canberra Times; Canberra, A.C.T."," Sep 7, 2021",0,26.26315789,8.105263158,19,Burnet,,,0.005559899,5,1,-1,0,-0.2
183, Hospitals prepare for surge in cases:   EMERGENCY MODELLING," Sydney Morning Herald; Sydney, N.S.W."," Sep 7, 2021",0,27.10526316,9.736842105,38,Burnet,,,0.033415458,9,2,1,0,0.111111111
184, Aussie economy rolls up its sleeve for shot in the arm," The New Zealand Herald; Auckland, New Zealand"," Sep 6, 2021",0,23.41025641,8.153846154,39,,Doherty,,0.004403058,11,5,-1,1,-0.090909091
185, Shorten: southwest suburbs can’t be locked down while Mosman parties," The Daily Telegraph (Online); Surrey Hills, N.S.W."," Sep 6, 2021",0,56.6,21.8,5,,Doherty,,0.028372885,13,5,0,0,0
186, NSW braces for surge in Covid-19 hospitalisations by October," News.com.au; Sydney, N.S.W."," Sep 6, 2021",0,28.40740741,9.62962963,27,Burnet,,,-0.006372345,9,3,0,0,0
187, Covid-19: Gladys Berejiklian releases modelling on expected ICU numbers," The Daily Telegraph (Online); Surrey Hills, N.S.W."," Sep 6, 2021",0,17.14285714,4.142857143,7,,,,0.003533231,10,1,1,0,0.1
188, Stop fear-mongering and get with the plan," The Gold Coast Bulletin; Southport, Qld."," Sep 6, 2021",0,26.03125,10,32,,Doherty,,0.013704961,7,3,0,0,0
189, Regional release on cards," Geelong Advertiser; Geelong, Vic."," Sep 6, 2021",0,23.05263158,7.210526316,19,Burnet,,,0.015172255,4,1,0,0,0
190, Children in ICU as patients increase," The Daily Telegraph; Surry Hills, N.S.W."," Sep 6, 2021",0,24.73684211,8.263157895,19,,Doherty,,0.036950282,6,2,1,0,0.166666667
191, Children in ICU as patients increase," The Daily Telegraph; Surry Hills, N.S.W."," Sep 6, 2021",0,25.15789474,8.421052632,19,,Doherty,,0.029932738,6,2,1,0,0.166666667
192, Herald Sun," Herald Sun; Melbourne, Vic."," Sep 6, 2021",0,35.96,12.12,25,,Doherty,,0.064021989,2,0,0,0,0
193, Children needed in vaccine rollout to achieve herd immunity: new research," The Canberra Times; Canberra, A.C.T."," Sep 6, 2021",0,28.32352941,8.823529412,34,,Doherty,,0.053935746,12,2,2,0,0.166666667
194, COVID plan endorsed by state leader," The Examiner; Launceston, Tas."," Sep 6, 2021",0,28.5625,9.4375,16,,Doherty,,0.016064981,6,1,1,0,0.166666667
195, COVID plan endorsed by state leader," The Transcontinental; Port Augusta, S. Aust."," Sep 6, 2021",0,28.5625,9.4375,16,,Doherty,,0.016064981,6,1,1,0,0.166666667
196, COVID plan endorsed by state leader," The Examiner; Launceston, Tas."," Sep 6, 2021",0,28.5625,9.4375,16,,Doherty,,0.016064981,6,1,1,0,0.166666667
197, COVID plan endorsed by state leader," The Examiner; Launceston, Tas."," Sep 6, 2021",0,28.5625,9.4375,16,,Doherty,,0.016064981,6,1,1,0,0.166666667
198," Fear, suspicion add to stress of aiding nation's most vulnerable"," Sydney Morning Herald; Sydney, N.S.W."," Sep 6, 2021",0,23.01449275,7.304347826,69,,Doherty,,-0.002639503,12,3,-1,1,-0.083333333
199, Herd immunity requires jabs for teenagers: experts," Sydney Morning Herald; Sydney, N.S.W."," Sep 6, 2021",0,27.3,9.9,20,,Doherty,,0.048593461,8,1,0,0,0
200, Morrison talks up overseas travel plans, AAP Bulletin Wire; Sydney," Aug 27, 2021",0,24.5,8.272727273,22,,Doherty,,0.035306284,6,1,0,0,0
201, Children gets thumbs up for COVID vaccines, AAP Bulletin Wire; Sydney," Aug 27, 2021",0,22,7.25,28,,Doherty,,0.056784248,7,2,0,0,0
202," Qld eases restrictions, awaits modelling", AAP Bulletin Wire; Sydney," Aug 27, 2021",0,28.22727273,9.681818182,22,,Doherty,,0.042096239,6,0,0,0,0
203, Children gets thumbs up for COVID jabs, AAP Bulletin Wire; Sydney," Aug 27, 2021",0,26.66666667,7.933333333,15,,Doherty,,0.047282086,7,2,0,0,0
204, Children gets thumbs up for COVID jabs, AAP General News Wire; Sydney," Aug 27, 2021",1,26.14285714,7.285714286,7,,,,0.077037037,7,2,0,0,0
205, Leaders primed for reopening plan showdown, AAP Bulletin Wire; Sydney," Aug 27, 2021",0,24.35,7.8,20,,Doherty,,0.041919756,6,1,0,0,0
206," Coronavirus Australia live news: Children aged 12-15 join vaccine rollout, NSW records 882 cases with schools to reopen on October 25"," The Australian (Online); Canberra, A.C.T."," Aug 26, 2021",0,21.5,7.75,4,,Doherty,,0.066666667,23,3,2,0,0.086956522
207," COVID-19 vaccines will soon be available to under-16s. For some, they can't come soon enough:   All Australians aged 12 and up will soon be able to book in for a COVID-19 vaccine. Young people say they just want life to return to some kind of normal.", ABC Premium News; Sydney," Aug 26, 2021",0,24.98113208,8.264150943,53,,Doherty,,0.034087692,52,19,2,0,0.038461538
208, New Stay At Home rules for grandparents in Victoria, Herald Sun (Online); Melbourne," Aug 26, 2021",0,29.79487179,10.82051282,39,,Doherty,,0.025891659,9,2,0,0,0
209," Open up, even if coronavirus cases are high: Doherty Institute modelling"," The Australian (Online); Canberra, A.C.T."," Aug 26, 2021",0,32.86842105,11.10526316,38,,Doherty,,0.039737092,13,3,0,0,0
210, New rules to crack down on Victorian border as 79 new Covid cases recorded, Herald Sun (Online); Melbourne," Aug 26, 2021",0,24.24590164,8.163934426,61,,Doherty,,0.014127819,14,4,-1,0,-0.071428571
211, Reinvigorated Scott Morrison turns the tables on recalcitrant premiers," The Australian (Online); Canberra, A.C.T."," Au g 26, 2021",0,25.61111111,11.55555556,18,,Doherty,,0.027215219,9,2,-1,0,-0.111111111
212," Covid-19 updates: Premiers urged to re-open even if cases high, Seven’s Sunrise has Covid scare"," The Daily Telegraph (Online); Surrey Hills, N.S.W."," Aug 26, 2021",1,21,6.333333333,3,,,,-0.029100529,19,4,-1,1,-0.052631579
213," Covid vaccine target: Sydney Uni modelling says 40,000 cases a day if we reopen too fast"," The Daily Telegraph (Online); Surrey Hills, N.S.W."," Aug 26, 2021",0,38.47058824,14.58823529,17,,Doherty,,0.045107856,17,4,1,0,0.058823529
214, In her words: Why the Premier is going it alone with the Wellcamp regional quarantine hub," The Courier - Mail (Online); Brisbane, Qld."," Aug 26, 2021",0,24.04878049,10.42682927,82,,Doherty,,0.059314123,17,6,-1,1,-0.058823529
215, Leaders primed for reopening plan showdown, AAP General News Wire; Sydney," Aug 26, 2021",1,24.5,8,2,,,,0.060661765,6,1,0,0,0
216, Leaders primed for reopening plan showdown, AAP General News Wire; Sydney," Aug 26, 2021",1,21.1,7,10,,,,0.031715686,6,1,0,0,0
217, Children join rollout as virus cases soar, AAP Bulletin Wire; Sydney," Aug 26, 2021",0,21.11538462,6.961538462,26,,Doherty,,0.052988837,7,1,0,0,0
218, Children join rollout as virus cases soar, AAP General News Wire; Sydney," Aug 26, 2021",1,24.83333333,8.833333333,6,,,,0.137031499,7,1,0,0,0
219, Dire predictions are not helpful," The Cairns Post; Cairns, Qld."," Aug 26, 2021",0,20.44444444,7.25,36,,Doherty,,0.033202869,5,2,1,0,0.2
220, Strewth!," The Australian; Canberra, A.C.T."," Aug 26, 2021",0,22.06557377,7.180327869,61,,Doherty,,0.013285642,2,0,0,0,0
221, Vax rate key to borders reopening," The Mercury; Hobart Town, Tas."," Aug 26, 2021",0,26.47368421,9.684210526,19,,Doherty,,0.051457185,6,1,0,0,0
222, Premier’s plan leaves Albanese in a bind," The Australian; Canberra, A.C.T."," Aug 26, 2021",0,35.70588235,12,17,,Doherty,,0.010065072,9,3,0,0,0
223, Strewth!," The Australian; Canberra, A.C.T."," Aug 26, 2021",0,22.06557377,7.180327869,61,,Doherty,,0.013285642,2,0,0,0,0
224, Strewth!," The Australian; Canberra, A.C.T."," Aug 26, 2021",0,22.06557377,7.180327869,61,,Doherty,,0.013285642,2,0,0,0,0
225, 80% DOES NOT MEAN ‘LET IT RIP’," Herald Sun; Melbourne, Vic."," Aug 26, 2021",0,21.60869565,7.695652174,46,,Doherty,,0.032407497,10,0,0,0,0
226, Covid will stick around: experts," The Northern Territory News; Darwin, N.T."," Aug 26, 2021",0,26.21052632,9.526315789,19,,Doherty,,0.020398486,6,1,0,0,0
227, COVID 19: How sick are our kids getting and when can they be vaccinated?," The Courier; Ballarat, Vic."," Aug 26, 2021",0,21.29090909,7.109090909,55,,Doherty,,0.046084086,16,7,-1,0,-0.0625
228, Vic aged care centres to get rapid tests," The Canberra Times; Canberra, A.C.T."," Aug 26, 2021",0,23.14285714,8.071428571,14,,Doherty,,0.019859128,8,1,0,0,0
229, Vic aged care centres to get rapid tests," The Canberra Times; Canberra, A.C.T."," Aug 26, 2021",0,23.14285714,8.071428571,14,,Doherty,,0.019859128,8,1,0,0,0
230, Covid-19 vaccination rates around the world, Herald Sun (Online); Melbourne," Aug 25, 2021",1,33,11.5,4,,,,-0.009259259,6,1,0,0,0
231, Problems not over when we get to 80pc," The Australian (Online); Canberra, A.C.T."," Aug 25, 2021",0,20.85915493,7.802816901,71,,Doherty,,-0.006524499,8,5,0,0,0
232, PM’s bold gamble could lock in the election," The Australian (Online); Canberra, A.C.T."," Aug 25, 2021",0,34.82978723,13.29787234,47,,Doherty,,0.006422733,10,3,0,0,0
233, Businesses have right to refuse entry to unvaccinated Aussies," The Courier - Mail (Online); Brisbane, Qld."," Aug 25, 2021",0,25.54545455,9.090909091,22,,Doherty,,0.055414353,9,3,-1,0,-0.111111111
234, Government to expand Covid-19 business support payments with Jobsaver," The Daily Telegraph (Online); Surrey Hills, N.S.W."," Aug 25, 2021",0,27.38461538,9.346153846,26,,Doherty,,0.036763673,9,2,0,0,0
235, Knowledge is poower," The Australian (Online); Canberra, A.C.T."," Aug 25, 2021",0,21.63461538,7.115384615,52,,Doherty,,0.018480058,3,1,0,0,0
236, Pressure on Scott Morrison to include teens in vaccine threshold modelling," The Australian (Online); Canberra, A.C.T."," Aug 25, 2021",0,33.93548387,12.5483871,31,,Doherty,,0.047943704,11,3,2,0,0.181818182
237, Anthony Albanese left exposed by Labor Covid-zero strategy zealots," The Australian (Online); Canberra, A.C.T."," Aug 25, 2021",0,36.94117647,12.41176471,17,,Doherty,,0.031773756,9,1,-1,0,-0.111111111
238," Covid-19 updates: NSW has 1029 cases, Scott Morrison says kids will get vaccines soon as 18m get jabs", Herald Sun (Online); Melbourne," Aug 25, 2021",1,23.53333333,7.966666667,30,,,,0.010643701,20,3,0,0,0
239, Tom Minear: Alarming Covid modelling divorced from reality, Herald Sun (Online); Melbourne," Aug 25, 2021",0,21.45454545,7.772727273,44,,Doherty,,0.03251728,9,1,0,0,0
240," 45 new cases, vaccine booking website buckles under rush of Pfizer bookings", Herald Sun (Online); Melbourne," Aug 25, 2021",1,23.53333333,7.333333333,15,,,,0.021198618,13,2,1,0,0.076923077
241, PM pushes jab plan amid record case rise, AAP Bulletin Wire; Sydney," Aug 25, 2021",0,22.92307692,7,26,,Doherty,,0.009206914,8,0,-1,1,-0.125
242, PM pushes jab plan amid record case rise, AAP General News Wire; Sydney," Aug 25, 2021",1,24,7.333333333,6,,,,-0.045010681,8,0,-1,1,-0.125
243, Delta hits young less," Herald Sun; Melbourne, Vic."," Aug 25, 2021",0,30.66666667,10,18,Burnet,Doherty,,0.013496363,4,0,1,0,0.25
244, TEXT TALK," Herald Sun; Melbourne, Vic."," Aug 25, 2021",0,17.18518519,5.296296296,27,,Doherty,,-0.03244484,2,0,0,0,0
245, Infection case spike hits record territory," The Australian; Canberra, A.C.T."," Aug 25, 2021",0,26.78571429,9.928571429,14,,Doherty,,0.00090681,6,0,-1,2,-0.166666667
246, Delta hits young less," Herald Sun; Melbourne, Vic."," Aug 25, 2021",0,30.66666667,10,18,Burnet,Doherty,,0.013496363,4,0,1,0,0.25
247, Palaszczuk stays cagey on the plan to open up," The Courier - Mail; Brisbane, Qld."," Aug 25, 2021",0,26.94117647,9.147058824,34,,Doherty,,0.013355414,9,4,0,0,0
248, Palaszczuk stays cagey on the plan to open up," The Courier - Mail; Brisbane, Qld."," Aug 25, 2021",0,26.94117647,9.147058824,34,,Doherty,,0.013355414,9,4,0,0,0
249, STREWTH," The Australian; Canberra, A.C.T."," Aug 25, 2021",0,22.20967742,6.790322581,62,,Doherty,,0.0288346,1,0,0,0,0
250, STREWTH," The Australian; Canberra, A.C.T."," Aug 25, 2021",0,22.20967742,6.790322581,62,,Doherty,,0.0288346,1,0,0,0,0
251, Sticking to a unified plan for the common good," The Australian; Canberra, A.C.T."," Aug 25, 2021",0,31.8,10.92,25,,Doherty,,0.007946778,9,4,1,0,0.111111111
252, Freedoms for fully vaccinated under national proposals," The Australian; Canberra, A.C.T."," Aug 25, 2021",0,27.64285714,9.142857143,28,,Doherty,,0.046823368,7,2,1,0,0.142857143
253, Strewth!," The Australian; Canberra, A.C.T."," Aug 25, 2021",0,22.20967742,6.790322581,62,,Doherty,,0.0288346,2,0,0,0,0
254, Freedoms for fully vaccinated under national proposals," The Australian; Canberra, A.C.T."," Aug 25, 2021",0,27.64285714,9.142857143,28,,Doherty,,0.046823368,7,2,1,0,0.142857143
255, Infection case spike hits record territory," The Australian; Canberra, A.C.T."," Aug 25, 2021",0,27.66666667,10.16666667,12,,Doherty,,0.001057945,6,0,-1,2,-0.166666667
256, Palaszczuk stays cagey on the plan to open up," The Courier - Mail; Brisbane, Qld."," Aug 25, 2021",0,25.82857143,8.2,35,,Doherty,,0.007499044,9,4,0,0,0
257, Freedoms for fully vaccinated under national proposals," The Australian; Canberra, A.C.T."," Aug 25, 2021",0,27.64285714,9.142857143,28,,Doherty,,0.046823368,7,2,1,0,0.142857143
258, Hospitals can cope with opening: treasurer, AAP Bulletin Wire; Sydney," Aug 25, 2021",0,19.24137931,5.827586207,29,,Doherty,,0.022296525,7,2,0,0,0
