,title,publication,date,exclude,MWPS,MStopWPS,sentence_per_article,Burnet,Doherty,BlakelyThompson,text_sentiment,title_word_count,title_stop_words,title_sent,title_fear,mean_title_sent
668," NSW, the iso state"," Herald Sun; Melbourne, Vic."," Aug 16, 2021",0,34.125,12.875,16,,Doherty,,0.035829499,5,1,0,0,0
669, Youth in Pole position," The Courier - Mail; Brisbane, Qld."," Aug 16, 2021",0,26,9.1875,16,,Doherty,,0.033159751,4,1,0,0,0
670, Zero virus cases never the goal: Morrison, AAP Bulletin Wire; Sydney," Aug 16, 2021",0,21.52173913,7.217391304,23,,Doherty,,0.035237399,8,1,-1,0,-0.142857143
671, Zero virus cases never the goal: Morrison, AAP General News Wire; Sydney," Aug 16, 2021",0,21.52173913,7.217391304,23,,Doherty,,0.035237399,8,1,-1,0,-0.142857143
672, Primary school children face long wait for vaccines," Newcastle Herald; Newcastle, N.S.W."," Aug 16, 2021",0,27.40625,9.59375,32,,Doherty,,0.043644624,8,1,1,0,0.142857143
673, Deal for 1m more Pfizer doses 'just not enough': premiers," The Canberra Times; Canberra, A.C.T."," Aug 16, 2021",0,25.69230769,8.923076923,26,,Doherty,,0.072265996,12,3,1,0,0.111111111
674, Deal for 1m more Pfizer doses 'just not enough': premiers," The Canberra Times; Canberra, A.C.T."," Aug 16, 2021",0,25.69230769,8.923076923,26,,Doherty,,0.072265996,12,3,1,0,0.111111111
675, Andrews set to extend lockdown," The Age; Melbourne, Vic."," Aug 16, 2021",0,30.225,11.2,40,,Doherty,,0.048997915,5,1,1,0,0.25
676, Nation locates 1 million new Pfizer doses," Sydney Morning Herald; Sydney, N.S.W."," Aug 16, 2021",0,26.54545455,9.136363636,22,,Doherty,,0.02015761,7,0,0,0,0
677, Covid-19 Australia: Mark McGowan hits back after Scott Morrison accuses him of acting ‘against the country’s interests’," News.com.au; Sydney, N.S.W."," Aug 15, 2021",0,25.54285714,9.142857143,35,,Doherty,,0.027847179,22,6,0,0,0
678, Businesses groups urge McGowan to ‘stick to the plan’ to reopen Australia," The Australian (Online); Canberra, A.C.T."," Aug 15, 2021",0,27.5,9.444444444,18,,Doherty,,0.022529066,14,4,0,0,0
679," 22 new Covid cases; Melbourne curfew returns, lockdown extended for two weeks", Herald Sun (Online); Melbourne," Aug 15, 2021",1,27.72,9.9,50,,,,0.015507341,14,1,1,0,0.076923077
680," Qld to get 139,000 Pfizer shots from Australia’s 1m dose deal with Poland"," The Courier - Mail (Online); Brisbane, Qld."," Aug 15, 2021",0,27.42857143,9.928571429,14,,Doherty,,0.027610638,15,4,0,1,0
681, Premiers’ conflicting strategies will lead to a nation in chaos," The Australian (Online); Canberra, A.C.T."," Aug 15, 2021",0,22.21875,7.28125,32,,Doherty,,0.040833747,11,4,-1,2,-0.142857143
682, Tweed border: Major Gold Coast school loses 28 teachers to tough NSW border restrictions., The Gold Coast Bulletin (Online); Southport," Aug 15, 2021",0,39.16666667,13.77777778,36,,Doherty,,0.001924771,16,1,-2,2,-0.133333333
683," Covid-19 Australia: V ictoria faces new curfew, rules; NSW has 7 deaths, 478 cases"," The Daily Telegraph (Online); Surrey Hills, N.S.W."," Aug 15, 2021",0,23.40939597,8.322147651,149,,Doherty,,0.024790317,18,1,-1,2,-0.058823529
684," Coronavirus Australia live news: NSW clocks up five million jabs amid 415 new cases, four deaths; PM secures additional Pfizer from Poland; 25 new cases in Victoria"," The Australian (Online); Canberra, A.C.T."," Aug 15, 2021",1,33.58333333,10.54166667,24,,,,-0.009202811,31,3,-1,1,-0.035714286
685, Zero virus cases never the goal: Morrison, AAP General News Wire; Sydney," Aug 15, 2021",0,21.72727273,7.272727273,22,,Doherty,,0.041151808,8,1,-1,0,-0.142857143
686," Australia to receive 1 million mor e Pfizer COVID-19 vaccine doses from Poland, young people in Sydney to be prioritised:   Prime Minister Scott Morrison says young people in COVID affected parts of Sydney will be given priority access to new doses of the Pfizer vaccine, with the vaccines to begin arriving in Australia tonight.", ABC Premium News; Sydney," Aug 15, 2021",0,25.38235294,8.382352941,34,,Doherty,,0.044672555,58,16,5,0,0.119047619
687, NSW crisis risks hopes of opening the nation," Sunday Age; Melbourne, Vic."," Aug 15, 2021",0,25.39534884,8.11627907,43,,Doherty,Blakely,0.001744546,8,2,-1,1,-0.166666667
688, Reopening in danger unless cases hit zero:   EXCLUSIVE," Sun Herald; Sydney, N.S.W."," Aug 15, 2021",0,26.64,8.8,25,,Doherty,Blakely,0.029291248,9,1,-2,1,-0.25
689, Let’s embrace uncertainty to make sense of these times," Weekend Australian; Canberra, A.C.T."," Aug 14, 2021",0,21.61165049,7.961165049,103,,Doherty,,0.02513805,11,4,2,0,0.285714286
690, Children and Delta," The Press; Christchurch, New Zealand"," Aug 14, 2021",0,26.375,8.895833333,48,,Doherty,,0.052503858,3,1,0,0,0
691, National plan to manage COVID-19 into the future," The Camden Haven Courier; Laurieton, N.S.W."," Aug 14, 2021",0,22.53333333,6.2,15,,Doherty,,0.074073342,8,3,1,0,0.2
692, COVID vaccines and kids: a complex equation," Sydney Morning Herald; Sydney, N.S.W."," Aug 14, 2021",0,23.54545455,8.363636364,44,,Doherty,,0.061551818,8,2,1,0,0.166666667
693, Fortress Australia:   Explainer," Sydney Morning Herald; Sydney, N.S.W."," Aug 14, 2021",0,23.44,8.22,100,,Doherty,Blakely,0.019671026,4,0,0,0,0
694, Premier Daniel Andrews sets new vaccination target as 15 new cases emerge, Herald Sun (Online); Melbourne," Aug 13, 2021",1,21.19512195,7.268292683,41,,,,0.055651146,12,1,0,0,0
695, Kiwis opt for caution as the world battles to open up," The Australian; Canberra, A.C.T."," Aug 13, 2021",0,26.07142857,9.214285714,28,,Doherty,,0.036287303,11,5,-2,1,-0.333333333
696, Delta 'Super Six' blitz," The Transcontinental; Port Augusta, S. Aust."," Aug 13, 2021",0,25.21153846,9.057692308,52,,Doherty,,0.078355244,5,0,0,0,0
697, Delta 'Super Six' blitz," The Examiner; Launceston, Tas."," Aug 13, 2021",0,25.21153846,9.057692308,52,,Doherty,,0.078355244,5,0,0,0,0
698, Delta 'Super Six' blitz," The Examiner; Launceston, Tas."," Aug 13, 2021",0,25.21153846,9.057692308,52,,Doherty,,0.078355244,5,0,0,0,0
699, Delta 'Super Six' blitz," The Examiner; Launceston, Tas."," Aug 13, 2021",0,25.21153846,9.057692308,52,,Doherty,,0.078355244,5,0,0,0,0
700, Tasmanians are playing part in Covid fight," The Mercury; Hobart Town, Tas."," Oct 25, 2021",0,24.55555556,9.722222222,18,,Doherty,,0.09337724,7,2,-1,1,-0.2
701, Shooting down the prophets of doom," The Daily Telegraph; Surry Hills, N.S.W."," Oct 25, 2021",0,24.5,8.090909091,22,,Doherty,,0.066985506,6,3,-1,1,-0.333333333
702, Shooting down the prophets of doom," The Daily Telegraph; Surry Hills, N.S.W."," Oct 25, 2021",0,24.5,8.090909091,22,,Doherty,,0.066985506,6,3,-1,1,-0.333333333
703, Shooting down the prophets of doom," The Daily Telegraph; Surry Hills, N.S.W."," Oct 25, 2021",0,24.5,8.090909091,22,,Doherty,,0.066985506,6,3,-1,1,-0.333333333
704, We must dispel vaccination apathy to remain safe," The Courier - Mail; Brisbane, Qld."," Oct 23, 2021",0,25.2,9.3,30,,Doherty,,-0.013842193,8,1,-1,0,-0.142857143
705, We must dispel vaccination apathy to remain safe," The Courier - Mail; Brisbane, Qld."," Oct 23, 2021",0,25.2,9.3,30,,Doherty,,-0.013842193,8,1,-1,0,-0.142857143
706," Out of its darkest place, a city’s long walk to freedom"," Weekend Australian; Canberra, A.C.T."," Oct 23, 2021",0,26.76785714,10.35714286,56,Burnet,,,0.011728373,14,5,1,0,0.111111111
707, Worst of Covid hit is over: big banks," Weekend Australian; Canberra, A.C.T."," Oct 23, 2021",0,32.69767442,11.02325581,43,,Doherty,,0.041324737,9,3,-1,0,-0.166666667
708," Out of its darkest place, Melbourne’s long walk to freedom"," The Australian (Online); Canberra, A.C.T."," Oct 22, 2021",0,27.15384615,10.51923077,52,Burnet,,,0.016962298,13,4,1,0,0.111111111
709, Big banks: The worst of Covid is behind us," The Australian (Online); Canberra, A.C.T."," Oct 22, 2021",0,32.30952381,10.88095238,42,,Doherty,,0.043475792,10,2,0,0,0
710, Victorian government under pressure over outdoor mask mandates as scientific study criticised," News.com.au; Sydney, N.S.W."," Oct 22, 2021",0,33.61904762,13.14285714,21,Burnet,,,0.030203243,12,3,0,1,0
711, Vax passport has no guarantees," The Cairns Post; Cairns, Qld."," Oct 22, 2021",0,28.03703704,10.88888889,27,Burnet,,,0.013154886,5,2,1,0,0.333333333
712, Mandatory health worker jabs face new legal challenge," The Daily Telegraph; Surry Hills, N.S.W."," Oct 22, 2021",0,36.5,11.6,10,,Doherty,,0.022122391,8,0,0,1,0
713, Pro-vax doesn’t mean to hell with democracy," Herald Sun; Melbourne, Vic."," Oct 22, 2021",0,30,11.53125,32,Burnet,,,0.013850204,9,4,0,1,0
714, Mandatory health worker jabs face new legal challenge," The Daily Telegraph; Surry Hills, N.S.W."," Oct 22, 2021",0,36.5,11.6,10,,Doherty,,0.022122391,8,0,0,1,0
715, Debating masks impact," The Age; Melbourne, Vic."," Oct 22, 2021",0,20.71428571,6.285714286,14,Burnet,,,0.049219065,3,0,0,0,0
716, Mask mandates for young kids are not backed by science and should be ditched, Herald Sun (Online); Melbourne," Oct 21, 2021",0,32.92857143,12.64285714,14,Burnet,,,0.02868748,14,7,1,0,0.142857143
717," GPs brace for COVID-19 case surge as Melbourne exits lockdown:   With Melbourne's COVID-19 case numbers still in the thousands, general practitioners like Simon Benson are preparing to get even busier as the lockdown ends.", ABC Premium News; Sydney," Oct 21, 2021",0,29.6097561,10.02439024,41,Burnet,,,0.084351931,38,8,3,0,0.1
718," As Victoria reopens, experts are warning people not to expect to be told about COVID exposures:   As vaccination rates hit milestones and case numbers grow, epidemiologists say Victorians are still catching up to the changed approach to contact tracing that accompanies learning to live with COVID-19.", ABC Premium News; Sydney," Oct 20, 2021",0,30.87804878,11.3902439,41,,,Blakely,0.009024913,50,15,5,2,0.142857143
719," National plan ‘confusing, haphazard’ as phase B begins following 70pc vaccination"," The Australian (Online); Canberra, A.C.T."," Oct 20, 2021",0,40.73333333,13.86666667,15,,Doherty,,0.04504857,14,1,-1,0,-0.076923077
720, Potential to unwrap care," The Courier; Ballarat, Vic."," Oct 20, 2021",0,27.46666667,7.6,15,Burnet,,Blakely,-0.009541275,4,1,0,0,0
721, Aussies enjoy freedoms after surge in vaccinations," The Northern Advocate; Whangarei, New Zealand"," Oct 19, 2021",0,26.30769231,8.884615385,26,Burnet,,,0.046107114,7,2,2,0,0.4
722, Aussies enjoy freedoms after surge in vaccinations," The Daily Post; Rotorua, New Zealand"," Oct 19, 2021",0,26.30769231,8.884615385,26,Burnet,,,0.046107114,7,2,2,0,0.4
723, Aussies enjoy freedoms after surge in vaccinations," Wanganui Chronicle; Wanganui, New Zealand"," Oct 19, 2021",0,26.30769231,8.884615385,26,Burnet,,,0.046107114,7,2,2,0,0.4
724," World H Australians rejoice, for they are vaxxed and free"," The New Zealand Herald; Auckland, New Zealand"," Oct 19, 2021",0,27.84615385,9.333333333,39,Burnet,,,0.034541069,11,4,1,0,0.142857143
725, Aussies enjoy freedoms after surge in vaccinations," Bay of Plenty Times; Tauranga, New Zealand"," Oct 19, 2021",0,26.30769231,8.884615385,26,Burnet,,,0.046107114,7,2,2,0,0.4
726, Aussies enjoy freedoms after surge in vaccinations," Hawkes Bay Today; Hastings, New Zealand"," Oct 19, 2021",0,26.30769231,8.884615385,26,Burnet,,,0.046107114,7,2,2,0,0.4
727, An emotional plea from the Northern Territory’s top doctor," The Northern Territory News; Darwin, N.T."," Oct 19, 2021",0,24.84615385,8.615384615,13,,Doherty,,0.042080208,11,3,1,1,0.125
728, The end of months of needless uncertainty," The Courier - Mail; Brisbane, Qld."," Oct 19, 2021",0,33.55,13.75,20,,Doherty,,0.051138075,7,2,1,0,0.2
729, The end of months of needless uncertainty," The Courier - Mail; Brisbane, Qld."," Oct 19, 2021",0,33.55,13.75,20,,Doherty,,0.051138075,7,2,1,0,0.2
730, Canberra reaches 80% vaccination threshold," The Canberra Times; Canberra, A.C.T."," Oct 19, 2021",0,27.1,8.6,10,,Doherty,,0.05252381,6,0,0,0,0
731, Canberra reaches 80% vaccination threshold," The Canberra Times; Canberra, A.C.T."," Oct 19, 2021",0,27.1,8.6,10,,Doherty,,0.05252381,6,0,0,0,0
732," Editorial: Premier, what was the point of all the back and forth?"," The Courier - Mail (Online); Brisbane, Qld."," Oct 18, 2021",0,32.94736842,13.57894737,19,,Doherty,,0.051949853,15,7,0,0,0
733, Death outlook halves," Herald Sun; Melbourne, Vic."," Oct 18, 2021",0,31.3,10.3,20,Burnet,,Blakely,-0.029551245,3,0,0,0,0
734, Vaccine surge delivers freedom for five million," The Australian; Canberra, A.C.T."," Oct 18, 2021",0,27.89130435,9.52173913,46,Burnet,,,0.029631654,7,1,1,0,0.166666667
735, Vaccine surge delivers freedom for five million," The Australian; Canberra, A.C.T."," Oct 18, 2021",0,27.89130435,9.52173913,46,Burnet,,,0.029631654,7,1,1,0,0.166666667
736, Vaccine surge delivers freedom for five million," The Australian; Canberra, A.C.T."," Oct 18, 2021",0,27.89130435,9.52173913,46,Burnet,,,0.029631654,7,1,1,0,0.166666667
737, Freedom pushed forward," The Age; Melbourne, Vic."," Oct 18, 2021",0,28.73170732,9.707317073,41,Burnet,,Blakely,0.051634875,3,0,1,0,0.333333333
738, 'Extraordinary' jab effort eases health threat," The Age; Melbourne, Vic."," Oct 18, 2021",0,21.26666667,6.566666667,30,Burnet,,,0.023922027,7,0,1,1,0.142857143
739, A big step on path back to normality:   The Age's View," The Age; Melbourne, Vic."," Oct 18, 2021",0,21.85714286,8.035714286,28,Burnet,,,0.05185677,13,2,1,0,0.090909091
740," 1903 new Covid cases, seven deaths; big change to home quarantine", Herald Sun (Online); Melbourne," Oct 17, 2021",1,34.52941176,12,17,,,,0.081079097,13,1,-1,3,-0.083333333
741, Andrews to reveal extra freedoms in updated plan," Sunday Age; Melbourne, Vic."," Oct 17, 2021",0,30.5,10.19230769,26,Burnet,,,0.018077996,8,2,2,0,0.333333333
742, COVID peak \weeks off' amid border rule disarray," The Age; Melbourne, Vic."," Oct 16, 2021",0,28.76595745,9.70212766,47,,,Thompson,0.037613826,9,1,0,1,0
743, Huge change for Victoria-NSW border as state records 2179 new cases and six deaths, Herald Sun (Online); Melbourne," Oct 15, 2021",1,27.27777778,8.666666667,18,,,,-0.011533682,14,3,-1,2,-0.090909091
744," Coronavirus: Victoria drops quarantine for vaccinated NSW, ACT arrivals"," The Australian (Online); Canberra, A.C.T."," Oct 15, 2021",0,33.5625,10.90625,32,Burnet,,,0.023081465,11,1,0,1,0
745, Australians first under NSW quarantine end, AAP General News Wire; Sydney," Oct 15, 2021",1,23,7.666666667,6,,,,0.035472629,6,1,0,1,0
746, Latest snapshot of the coronavirus impact, AAP General News Wire; Sydney," Oct 15, 2021",1,12.5,2.5,2,,,,0,6,2,0,0,0
747, Australians first under NSW quarantine end, AAP Bulletin Wire; Sydney," Oct 15, 2021",0,20.61111111,6.527777778,36,,Doherty,,0.028789556,6,1,0,1,0
748, Australians first under NSW quarantine end, AAP General News Wire; Sydney," Oct 15, 2021",1,23,7.666666667,6,,,,0.035472629,6,1,0,1,0
749, Morrison supports end of quarantine in NSW, AAP General News Wire; Sydney," Oct 15, 2021",0,21.66666667,7.133333333,15,,Doherty,,0.050493426,7,2,0,1,0
750, Quarantine end sparks national uncertainty, AAP General News Wire; Sydney," Oct 15, 2021",0,21.16666667,6.866666667,30,,Doherty,,0.024972251,5,0,0,0,0
751, NT easing COVID rules despite no modelling, AAP General News Wire; Sydney," Oct 15, 2021",0,25.71428571,8.571428571,7,,Doherty,,0.021605976,7,1,0,1,0
752, Reopening plan on track despite surge in new cases," The Australian; Canberra, A.C.T."," Oct 15, 2021",0,28.6,10,25,Burnet,,,0.019445722,9,2,0,0,0
753, Reopening plan on track despite surge in new cases," The Australian; Canberra, A.C.T."," Oct 15, 2021",0,28.56,9.96,25,Burnet,,,0.019445722,9,2,0,0,0
754, Reopening on track despite surge," The Australian; Canberra, A.C.T."," Oct 15, 2021",0,28.52,9.96,25,Burnet,,,0.019392812,5,1,0,0,0
755, Quarantine end sparks national uncertainty, AAP Bulletin Wire; Sydney," Oct 15, 2021",0,22.0952381,7.333333333,21,,Doherty,,0.010417056,5,0,0,0,0
756," Ballarat records five new COVID cases, 'significant growth' elsewhere in regions"," The Courier; Ballarat, Vic."," Oct 15, 2021",1,24,8.571428571,21,,,,0.005404252,13,1,1,0,0.083333333
757, Surge in cases 'will not affect reopening'," The Age; Melbourne, Vic."," Oct 15, 2021",0,27.90322581,9.806451613,31,Burnet,,,0.005486636,8,2,0,0,0
758, Huge change for Victoria-NSW border as state records 2179 new cases and six deaths, Herald Sun (Online); Melbourne," Oct 14, 2 021",1,28,8.666666667,18,,,,-0.014375692,14,3,-1,2,-0.090909091
759, Victorian reopening plan on track despite surge in new Covid-19 cases," The Australian (Online); Canberra, A.C.T."," Oct 14, 2021",0,33.64285714,11.53571429,28,Burnet,,,0.018151238,11,2,0,0,0
760, Hesitancy rates dropping but reluctant few still need persuading," The Courier - Mail (Online); Brisbane, Qld."," Oct 14, 2021",0,22.18518519,7.703703704,27,,Doherty,,0.031044417,9,2,-1,1,-0.142857143
761, Quarantine end sparks national uncertainty, AAP General News Wire; Sydney," Oct 14, 2021",0,25,8.307692308,13,,Doherty,,0.01239424,5,0,0,0,0
762, Vic to pursue freedom despite COVID surge, AAP Bulletin Wire; Sydney," Oct 14, 2021",0,24.48148148,8,27,Burnet,,,0.052472674,7,1,1,0,0.166666667
763, Vic to pursue freedom despite COVID surge, AAP General News Wire; Sydney," Oct 14, 2021",1,23,6.5,2,,,,0.111111111,7,1,1,0,0.166666667
764," Vic cases surge, but yet to reach peak", AAP Bulletin Wire; Sydney," Oct 14, 2021",0,26.375,8.916666667,24,Burnet,,,0.054984028,9,2,0,0,0
765," Vic cases surge, but yet to reach peak", AAP General News Wire; Sydney," Oct 14, 2021",1,25.5,6.75,4,,,,0.017857143,9,2,0,0,0
766," Vic records 2297 COVID-19 cases, 11 deaths", AAP Bulletin Wire; Sydney," Oct 14, 2021",0,23,6.647058824,17,Burnet,,,-0.004532686,8,0,-1,1,-0.125
767, Vic CHO 'open' to lifting home visits ban, AAP Bulletin Wire; Sydney," Oct 14, 2021",0,21.11111111,6.333333333,18,,Doherty,,-0.006439323,9,1,0,0,0
768," Victoria records 2,297 new local COVID-19 cases and 11 deaths:   There are now 20,505 active cases of the virus in Victoria, with 11 more deaths taking the number of lives lost in the current outbreak to 125.", ABC Premium News; Sydney," Oct 13, 2021",0,27.43137255,8.549019608,51,Burnet,,,0.029062825,40,13,-4,2,-0.148148148
